Responden,Y, EAR , MAR ,MOE
1,0,0.164,0.686,4.183
1,0,0.254,0.668,2.63
1,0,0.241,0.618,2.564
1,0,0.209,0.602,2.88
1,0,0.183,0.697,3.809
1,0,0.156,0.646,4.141
1,0,0.25,0.694,2.776
1,0,0.304,0.622,2.046
1,0,0.185,0.647,3.497
1,0,0.262,0.633,2.416
1,0,0.154,0.644,4.182
1,0,0.216,0.645,2.986
1,0,0.21,0.617,2.938
1,0,0.294,0.666,2.265
1,0,0.228,0.693,3.039
1,0,0.202,0.629,3.114
1,0,0.29,0.659,2.272
1,0,0.251,0.659,2.625
1,0,0.263,0.628,2.388
1,0,0.153,0.622,4.065
1,0,0.186,0.65,3.495
1,0,0.259,0.618,2.386
1,0,0.297,0.691,2.327
1,0,0.232,0.636,2.741
1,0,0.21,0.623,2.967
1,0,0.229,0.652,2.847
1,0,0.203,0.666,3.281
1,0,0.265,0.604,2.279
1,0,0.178,0.698,3.921
1,0,0.192,0.662,3.448
1,0,0.212,0.671,3.165
1,0,0.184,0.637,3.462
1,0,0.306,0.692,2.261
1,0,0.207,0.666,3.217
1,0,0.204,0.676,3.314
1,0,0.3,0.662,2.207
1,0,0.308,0.688,2.234
1,0,0.294,0.694,2.361
1,0,0.179,0.666,3.721
1,0,0.202,0.688,3.406
1,0,0.292,0.692,2.37
1,0,0.226,0.68,3.009
1,0,0.156,0.68,4.359
1,0,0.191,0.616,3.225
1,0,0.192,0.612,3.188
1,0,0.241,0.617,2.56
1,0,0.205,0.647,3.156
1,0,0.251,0.649,2.586
1,0,0.227,0.629,2.771
1,0,0.305,0.619,2.03
1,0,0.276,0.639,2.315
1,0,0.167,0.692,4.144
1,0,0.201,0.638,3.174
1,0,0.205,0.605,2.951
1,0,0.183,0.666,3.639
1,0,0.173,0.637,3.682
1,0,0.213,0.603,2.831
1,0,0.266,0.677,2.545
1,0,0.291,0.639,2.196
1,0,0.237,0.621,2.62
1,0,0.255,0.692,2.714
1,0,0.234,0.641,2.739
1,0,0.277,0.642,2.318
1,0,0.255,0.62,2.431
1,0,0.218,0.677,3.106
1,0,0.263,0.635,2.414
1,0,0.181,0.662,3.657
1,0,0.253,0.692,2.735
1,0,0.176,0.623,3.54
1,0,0.243,0.684,2.815
1,0,0.17,0.694,4.082
1,0,0.187,0.605,3.235
1,0,0.196,0.644,3.286
1,0,0.214,0.69,3.224
1,0,0.203,0.607,2.99
1,0,0.219,0.628,2.868
1,0,0.293,0.685,2.338
1,0,0.294,0.604,2.054
1,0,0.165,0.699,4.236
1,0,0.203,0.698,3.438
1,0,0.249,0.646,2.594
1,0,0.253,0.63,2.49
1,0,0.182,0.648,3.56
1,0,0.187,0.659,3.524
1,0,0.228,0.68,2.982
1,0,0.207,0.621,3
1,0,0.191,0.668,3.497
1,0,0.17,0.638,3.753
1,0,0.22,0.675,3.068
1,0,0.254,0.66,2.598
1,0,0.167,0.655,3.922
1,0,0.199,0.657,3.302
1,0,0.3,0.67,2.233
1,0,0.208,0.671,3.226
1,0,0.196,0.644,3.286
1,0,0.304,0.645,2.122
1,0,0.236,0.67,2.839
1,0,0.186,0.61,3.28
1,0,0.21,0.607,2.89
1,0,0.272,0.68,2.5
1,0,0.18,0.602,3.344
1,0,0.181,0.697,3.851
1,0,0.245,0.644,2.629
1,0,0.271,0.632,2.332
1,0,0.249,0.604,2.426
1,0,0.301,0.62,2.06
1,0,0.179,0.678,3.788
1,0,0.211,0.629,2.981
1,0,0.291,0.601,2.065
1,0,0.206,0.699,3.393
1,0,0.218,0.613,2.812
1,0,0.227,0.602,2.652
1,0,0.28,0.642,2.293
1,0,0.154,0.675,4.383
1,0,0.302,0.678,2.245
1,0,0.218,0.666,3.055
1,0,0.261,0.66,2.529
1,0,0.16,0.663,4.144
1,0,0.243,0.639,2.63
1,0,0.288,0.695,2.413
1,0,0.161,0.694,4.311
1,0,0.198,0.654,3.303
1,0,0.306,0.651,2.127
1,0,0.297,0.6,2.02
1,0,0.183,0.698,3.814
1,0,0.214,0.629,2.939
1,0,0.164,0.662,4.037
1,0,0.212,0.605,2.854
1,0,0.23,0.668,2.904
1,0,0.193,0.689,3.57
1,0,0.234,0.664,2.838
1,0,0.302,0.61,2.02
1,0,0.167,0.625,3.743
1,0,0.207,0.63,3.043
1,0,0.28,0.621,2.218
1,0,0.299,0.69,2.308
1,0,0.161,0.675,4.193
1,0,0.236,0.655,2.775
1,0,0.241,0.606,2.515
1,0,0.158,0.681,4.31
1,0,0.168,0.641,3.815
1,0,0.229,0.622,2.716
1,0,0.197,0.686,3.482
1,0,0.159,0.635,3.994
1,0,0.201,0.698,3.473
1,0,0.169,0.605,3.58
1,0,0.255,0.663,2.6
1,0,0.199,0.668,3.357
1,0,0.212,0.65,3.066
1,0,0.305,0.642,2.105
1,0,0.172,0.689,4.006
1,0,0.175,0.602,3.44
1,0,0.283,0.631,2.23
1,0,0.308,0.604,1.961
1,0,0.283,0.615,2.173
1,0,0.207,0.636,3.072
1,0,0.158,0.607,3.842
1,0,0.23,0.66,2.87
1,0,0.18,0.651,3.617
1,0,0.289,0.689,2.384
1,0,0.281,0.694,2.47
1,0,0.268,0.68,2.537
1,0,0.185,0.664,3.589
1,0,0.254,0.693,2.728
1,0,0.184,0.639,3.473
1,0,0.24,0.662,2.758
1,0,0.239,0.651,2.724
1,0,0.186,0.667,3.586
1,0,0.201,0.679,3.378
1,0,0.248,0.651,2.625
1,0,0.223,0.631,2.83
1,0,0.303,0.692,2.284
1,0,0.169,0.645,3.817
1,0,0.153,0.655,4.281
1,0,0.218,0.692,3.174
1,0,0.251,0.629,2.506
1,0,0.248,0.641,2.585
1,0,0.216,0.631,2.921
1,0,0.297,0.676,2.276
1,0,0.196,0.698,3.561
1,0,0.173,0.634,3.665
1,0,0.196,0.697,3.556
1,0,0.281,0.632,2.249
1,0,0.232,0.616,2.655
1,0,0.255,0.684,2.682
1,0,0.166,0.68,4.096
1,0,0.231,0.624,2.701
1,0,0.176,0.633,3.597
1,0,0.207,0.609,2.942
1,0,0.202,0.629,3.114
1,0,0.299,0.609,2.037
1,0,0.22,0.61,2.773
1,0,0.215,0.615,2.86
1,0,0.257,0.691,2.689
1,0,0.261,0.664,2.544
1,0,0.266,0.693,2.605
1,0,0.176,0.648,3.682
1,0,0.175,0.607,3.469
1,0,0.214,0.662,3.093
1,0,0.235,0.65,2.766
1,0,0.248,0.654,2.637
1,0,0.196,0.686,3.5
1,0,0.174,0.618,3.552
1,0,0.279,0.668,2.394
1,0,0.303,0.666,2.198
1,0,0.163,0.638,3.914
1,0,0.281,0.695,2.473
1,0,0.301,0.634,2.106
1,0,0.294,0.62,2.109
1,0,0.205,0.631,3.078
1,0,0.273,0.685,2.509
1,0,0.231,0.63,2.727
1,0,0.221,0.676,3.059
1,0,0.268,0.676,2.522
1,0,0.244,0.621,2.545
1,0,0.291,0.693,2.381
1,0,0.252,0.666,2.643
1,0,0.2,0.659,3.295
1,0,0.286,0.656,2.294
1,0,0.266,0.648,2.436
1,0,0.261,0.638,2.444
1,0,0.243,0.602,2.477
1,0,0.16,0.622,3.888
1,0,0.226,0.633,2.801
1,0,0.184,0.652,3.543
1,0,0.286,0.601,2.101
1,0,0.224,0.672,3
1,0,0.186,0.624,3.355
1,0,0.235,0.656,2.791
1,0,0.152,0.605,3.98
1,0,0.24,0.688,2.867
1,0,0.153,0.605,3.954
1,0,0.3,0.621,2.07
1,0,0.17,0.689,4.053
1,0,0.237,0.622,2.624
1,0,0.196,0.603,3.077
1,0,0.171,0.636,3.719
1,0,0.307,0.648,2.111
1,0,0.299,0.648,2.167
1,0,0.289,0.609,2.107
1,0,0.253,0.654,2.585
1,0,0.289,0.627,2.17
1,0,0.303,0.616,2.033
1,0,0.171,0.643,3.76
1,0,0.226,0.652,2.885
1,0,0.183,0.612,3.344
1,0,0.186,0.681,3.661
1,0,0.308,0.646,2.097
1,0,0.22,0.616,2.8
1,0,0.266,0.612,2.301
1,0,0.301,0.603,2.003
1,0,0.254,0.619,2.437
1,0,0.234,0.661,2.825
1,0,0.167,0.668,4
1,0,0.218,0.676,3.101
1,0,0.212,0.617,2.91
1,0,0.206,0.649,3.15
1,0,0.202,0.654,3.238
1,0,0.157,0.64,4.076
1,0,0.156,0.669,4.288
1,0,0.295,0.619,2.098
1,0,0.271,0.679,2.506
1,0,0.179,0.676,3.777
1,0,0.308,0.675,2.192
1,0,0.256,0.653,2.551
1,0,0.172,0.622,3.616
1,0,0.289,0.63,2.18
1,0,0.209,0.697,3.335
1,0,0.157,0.605,3.854
1,0,0.275,0.671,2.44
1,0,0.268,0.608,2.269
1,0,0.233,0.686,2.944
1,0,0.253,0.603,2.383
1,0,0.179,0.619,3.458
1,0,0.169,0.608,3.598
1,0,0.301,0.637,2.116
1,0,0.293,0.634,2.164
1,0,0.166,0.648,3.904
1,0,0.291,0.658,2.261
1,0,0.274,0.666,2.431
1,0,0.269,0.613,2.279
1,0,0.208,0.687,3.303
1,0,0.16,0.655,4.094
1,0,0.26,0.677,2.604
1,0,0.227,0.602,2.652
1,0,0.267,0.622,2.33
1,0,0.173,0.669,3.867
1,0,0.171,0.658,3.848
1,0,0.233,0.631,2.708
1,0,0.28,0.605,2.161
1,0,0.214,0.603,2.818
1,0,0.153,0.692,4.523
1,0,0.185,0.632,3.416
1,0,0.174,0.628,3.609
1,0,0.283,0.621,2.194
1,0,0.208,0.698,3.356
1,0,0.181,0.651,3.597
1,0,0.175,0.679,3.88
1,0,0.287,0.674,2.348
1,0,0.179,0.696,3.888
1,0,0.25,0.697,2.788
1,0,0.25,0.632,2.528
1,0,0.159,0.657,4.132
1,0,0.161,0.669,4.155
1,0,0.247,0.638,2.583
1,0,0.189,0.616,3.259
1,0,0.23,0.633,2.752
1,0,0.285,0.609,2.137
1,0,0.194,0.677,3.49
1,0,0.25,0.656,2.624
1,0,0.22,0.68,3.091
1,0,0.162,0.662,4.086
1,0,0.249,0.683,2.743
1,0,0.265,0.649,2.449
1,0,0.181,0.607,3.354
1,0,0.284,0.688,2.423
1,0,0.222,0.635,2.86
1,0,0.309,0.685,2.217
1,0,0.164,0.669,4.079
1,0,0.279,0.666,2.387
1,0,0.251,0.669,2.665
1,0,0.172,0.677,3.936
1,0,0.283,0.653,2.307
1,0,0.28,0.625,2.232
1,0,0.279,0.61,2.186
1,0,0.28,0.619,2.211
1,0,0.269,0.641,2.383
1,0,0.223,0.619,2.776
1,0,0.186,0.646,3.473
1,0,0.3,0.625,2.083
1,0,0.298,0.661,2.218
1,0,0.161,0.629,3.907
1,0,0.2,0.611,3.055
1,0,0.154,0.649,4.214
1,0,0.192,0.63,3.281
1,0,0.158,0.692,4.38
1,0,0.272,0.64,2.353
1,0,0.209,0.684,3.273
1,0,0.293,0.651,2.222
1,0,0.214,0.667,3.117
1,0,0.171,0.608,3.556
1,0,0.306,0.62,2.026
1,0,0.31,0.681,2.197
1,0,0.232,0.672,2.897
1,0,0.174,0.645,3.707
1,0,0.211,0.68,3.223
1,0,0.279,0.692,2.48
1,0,0.19,0.604,3.179
1,0,0.219,0.64,2.922
1,0,0.272,0.631,2.32
1,0,0.283,0.602,2.127
1,0,0.209,0.674,3.225
1,0,0.153,0.641,4.19
1,0,0.172,0.679,3.948
1,0,0.308,0.681,2.211
1,0,0.164,0.635,3.872
1,0,0.29,0.682,2.352
1,0,0.175,0.693,3.96
1,0,0.309,0.692,2.239
1,0,0.287,0.603,2.101
1,0,0.247,0.653,2.644
1,0,0.189,0.602,3.185
1,0,0.156,0.683,4.378
1,0,0.159,0.693,4.358
1,0,0.24,0.679,2.829
1,0,0.256,0.666,2.602
1,0,0.192,0.652,3.396
1,0,0.215,0.671,3.121
1,0,0.233,0.651,2.794
1,0,0.185,0.656,3.546
1,0,0.3,0.629,2.097
1,0,0.272,0.66,2.426
1,0,0.183,0.624,3.41
1,0,0.162,0.621,3.833
1,0,0.277,0.603,2.177
1,0,0.262,0.628,2.397
1,0,0.202,0.622,3.079
1,0,0.197,0.666,3.381
1,0,0.3,0.641,2.137
1,0,0.259,0.67,2.587
1,0,0.29,0.7,2.414
1,0,0.212,0.68,3.208
1,0,0.301,0.633,2.103
1,0,0.3,0.609,2.03
1,0,0.172,0.691,4.017
1,0,0.201,0.631,3.139
1,0,0.285,0.622,2.182
1,0,0.224,0.657,2.933
1,0,0.192,0.69,3.594
1,0,0.279,0.694,2.487
1,0,0.291,0.622,2.137
1,0,0.289,0.662,2.291
1,0,0.208,0.602,2.894
1,0,0.226,0.665,2.942
1,0,0.304,0.649,2.135
1,0,0.2,0.656,3.28
1,0,0.297,0.652,2.195
1,0,0.158,0.68,4.304
1,0,0.245,0.628,2.563
1,0,0.178,0.639,3.59
1,0,0.305,0.649,2.128
1,0,0.258,0.694,2.69
1,0,0.309,0.623,2.016
1,0,0.158,0.613,3.88
1,0,0.166,0.669,4.03
1,0,0.229,0.66,2.882
1,0,0.164,0.68,4.146
1,0,0.266,0.657,2.47
1,0,0.266,0.668,2.511
1,0,0.222,0.668,3.009
1,0,0.185,0.6,3.243
1,0,0.193,0.628,3.254
1,0,0.165,0.677,4.103
1,0,0.234,0.614,2.624
1,0,0.191,0.612,3.204
1,0,0.241,0.643,2.668
1,0,0.182,0.699,3.841
1,0,0.306,0.666,2.176
1,0,0.301,0.631,2.096
1,0,0.241,0.617,2.56
1,0,0.275,0.631,2.295
1,0,0.285,0.614,2.154
1,0,0.219,0.67,3.059
1,0,0.303,0.605,1.997
1,0,0.22,0.623,2.832
1,0,0.251,0.608,2.422
1,0,0.285,0.698,2.449
1,0,0.225,0.688,3.058
1,0,0.16,0.654,4.088
1,0,0.153,0.683,4.464
1,0,0.193,0.694,3.596
1,0,0.253,0.686,2.711
1,0,0.301,0.67,2.226
1,0,0.226,0.65,2.876
1,0,0.308,0.621,2.016
1,0,0.258,0.644,2.496
1,0,0.227,0.664,2.925
1,0,0.276,0.682,2.471
1,0,0.246,0.673,2.736
1,0,0.18,0.622,3.456
1,0,0.298,0.63,2.114
1,0,0.232,0.639,2.754
1,0,0.285,0.694,2.435
1,0,0.207,0.602,2.908
1,0,0.164,0.642,3.915
1,0,0.255,0.693,2.718
1,0,0.202,0.65,3.218
1,0,0.191,0.621,3.251
1,0,0.17,0.656,3.859
1,0,0.225,0.615,2.733
1,0,0.221,0.695,3.145
1,0,0.226,0.652,2.885
1,0,0.254,0.699,2.752
1,0,0.301,0.668,2.219
1,0,0.161,0.667,4.143
1,0,0.191,0.694,3.634
1,0,0.194,0.688,3.546
1,0,0.254,0.608,2.394
1,0,0.166,0.646,3.892
1,0,0.219,0.611,2.79
1,0,0.241,0.652,2.705
1,0,0.221,0.633,2.864
1,0,0.204,0.687,3.368
1,0,0.253,0.66,2.609
1,0,0.275,0.611,2.222
1,0,0.184,0.626,3.402
1,0,0.299,0.621,2.077
1,0,0.253,0.693,2.739
1,0,0.252,0.671,2.663
1,0,0.309,0.675,2.184
1,0,0.251,0.63,2.51
1,0,0.304,0.606,1.993
1,0,0.212,0.613,2.892
1,0,0.254,0.673,2.65
1,0,0.26,0.614,2.362
1,0,0.194,0.631,3.253
1,0,0.211,0.637,3.019
1,0,0.307,0.661,2.153
1,0,0.269,0.6,2.23
1,0,0.225,0.676,3.004
1,0,0.289,0.613,2.121
1,0,0.289,0.698,2.415
1,0,0.154,0.693,4.5
1,0,0.266,0.68,2.556
1,0,0.215,0.609,2.833
1,0,0.178,0.608,3.416
1,0,0.269,0.687,2.554
1,0,0.237,0.655,2.764
1,0,0.193,0.637,3.301
1,0,0.196,0.674,3.439
1,0,0.235,0.622,2.647
1,0,0.269,0.698,2.595
1,0,0.2,0.682,3.41
1,0,0.155,0.642,4.142
1,0,0.243,0.6,2.469
1,0,0.153,0.62,4.052
1,0,0.285,0.637,2.235
1,0,0.153,0.655,4.281
1,0,0.249,0.636,2.554
1,0,0.185,0.687,3.714
1,0,0.19,0.637,3.353
1,0,0.216,0.659,3.051
1,0,0.207,0.658,3.179
1,0,0.24,0.626,2.608
1,0,0.206,0.604,2.932
1,0,0.231,0.67,2.9
1,0,0.259,0.623,2.405
1,0,0.183,0.664,3.628
1,0,0.274,0.665,2.427
1,0,0.235,0.67,2.851
1,0,0.217,0.671,3.092
1,0,0.304,0.665,2.188
1,0,0.26,0.659,2.535
1,0,0.253,0.613,2.423
1,0,0.195,0.631,3.236
1,0,0.173,0.693,4.006
1,0,0.227,0.631,2.78
1,0,0.171,0.607,3.55
1,0,0.248,0.616,2.484
1,0,0.205,0.688,3.356
1,0,0.218,0.653,2.995
1,0,0.184,0.605,3.288
1,0,0.241,0.698,2.896
1,0,0.187,0.609,3.257
1,0,0.284,0.603,2.123
1,0,0.237,0.642,2.709
1,0,0.154,0.696,4.519
1,0,0.294,0.606,2.061
1,0,0.266,0.619,2.327
1,0,0.262,0.645,2.462
1,0,0.288,0.614,2.132
1,0,0.231,0.676,2.926
1,0,0.173,0.676,3.908
1,0,0.212,0.674,3.179
1,0,0.303,0.669,2.208
1,0,0.155,0.68,4.387
1,0,0.308,0.669,2.172
1,0,0.224,0.61,2.723
1,0,0.196,0.64,3.265
1,0,0.188,0.644,3.426
1,0,0.175,0.633,3.617
1,0,0.238,0.614,2.58
1,0,0.303,0.673,2.221
1,0,0.224,0.667,2.978
1,0,0.229,0.6,2.62
1,0,0.153,0.638,4.17
1,0,0.169,0.665,3.935
1,0,0.238,0.605,2.542
1,0,0.155,0.605,3.903
1,0,0.153,0.668,4.366
1,0,0.238,0.69,2.899
1,0,0.173,0.697,4.029
1,0,0.228,0.696,3.053
1,0,0.264,0.63,2.386
1,0,0.283,0.605,2.138
1,0,0.221,0.658,2.977
1,0,0.169,0.601,3.556
1,0,0.31,0.638,2.058
1,0,0.2,0.607,3.035
1,0,0.168,0.684,4.071
1,0,0.293,0.621,2.119
1,0,0.18,0.689,3.828
1,0,0.173,0.615,3.555
1,0,0.205,0.696,3.395
1,0,0.199,0.689,3.462
1,0,0.232,0.684,2.948
1,0,0.256,0.613,2.395
1,0,0.227,0.68,2.996
1,0,0.216,0.695,3.218
1,0,0.271,0.645,2.38
1,0,0.245,0.621,2.535
1,0,0.193,0.69,3.575
1,0,0.189,0.664,3.513
1,0,0.249,0.662,2.659
1,0,0.192,0.671,3.495
1,0,0.288,0.67,2.326
1,0,0.263,0.628,2.388
1,0,0.206,0.605,2.937
1,0,0.284,0.627,2.208
1,0,0.279,0.654,2.344
1,0,0.213,0.654,3.07
1,0,0.205,0.611,2.98
1,0,0.302,0.635,2.103
1,0,0.168,0.689,4.101
1,0,0.286,0.683,2.388
1,0,0.209,0.657,3.144
1,0,0.264,0.63,2.386
1,0,0.221,0.694,3.14
1,0,0.215,0.619,2.879
1,0,0.207,0.656,3.169
1,0,0.203,0.631,3.108
1,0,0.197,0.682,3.462
1,0,0.17,0.683,4.018
1,0,0.18,0.609,3.383
1,0,0.256,0.623,2.434
1,0,0.3,0.677,2.257
1,0,0.198,0.627,3.167
1,0,0.232,0.621,2.677
1,0,0.186,0.667,3.586
1,0,0.227,0.628,2.767
1,0,0.181,0.636,3.514
1,0,0.282,0.679,2.408
1,0,0.155,0.656,4.232
1,0,0.291,0.673,2.313
1,0,0.17,0.659,3.876
1,0,0.227,0.681,3
1,0,0.28,0.605,2.161
1,0,0.306,0.653,2.134
1,0,0.276,0.634,2.297
1,0,0.244,0.674,2.762
1,0,0.198,0.68,3.434
1,0,0.291,0.696,2.392
1,0,0.305,0.686,2.249
1,0,0.301,0.68,2.259
1,0,0.224,0.7,3.125
1,0,0.166,0.649,3.91
1,0,0.206,0.639,3.102
1,0,0.182,0.685,3.764
1,0,0.15,0.674,4.493
1,0,0.188,0.612,3.255
1,0,0.274,0.698,2.547
1,0,0.157,0.679,4.325
1,0,0.234,0.679,2.902
1,0,0.238,0.7,2.941
1,0,0.297,0.654,2.202
1,0,0.192,0.628,3.271
1,0,0.293,0.694,2.369
1,0,0.299,0.628,2.1
1,0,0.257,0.634,2.467
1,0,0.236,0.644,2.729
1,0,0.164,0.664,4.049
1,0,0.305,0.67,2.197
1,0,0.205,0.674,3.288
1,0,0.199,0.689,3.462
1,0,0.156,0.674,4.321
1,0,0.284,0.625,2.201
1,0,0.177,0.646,3.65
1,0,0.179,0.698,3.899
1,0,0.237,0.691,2.916
1,0,0.224,0.633,2.826
1,0,0.263,0.634,2.411
1,0,0.204,0.601,2.946
1,0,0.188,0.677,3.601
1,0,0.171,0.631,3.69
1,0,0.232,0.693,2.987
1,0,0.237,0.628,2.65
1,0,0.266,0.69,2.594
1,0,0.244,0.629,2.578
1,0,0.305,0.657,2.154
1,0,0.184,0.698,3.793
1,0,0.215,0.653,3.037
1,0,0.276,0.648,2.348
1,0,0.236,0.694,2.941
1,0,0.283,0.697,2.463
1,0,0.307,0.681,2.218
1,0,0.184,0.622,3.38
1,0,0.173,0.662,3.827
1,0,0.263,0.685,2.605
1,0,0.167,0.649,3.886
1,0,0.176,0.658,3.739
1,0,0.243,0.693,2.852
1,0,0.285,0.643,2.256
1,0,0.22,0.643,2.923
1,0,0.203,0.688,3.389
1,0,0.238,0.684,2.874
1,0,0.177,0.68,3.842
1,0,0.179,0.611,3.413
1,0,0.22,0.686,3.118
1,0,0.298,0.684,2.295
1,0,0.182,0.654,3.593
1,0,0.268,0.675,2.519
1,0,0.233,0.673,2.888
1,0,0.24,0.698,2.908
1,0,0.306,0.602,1.967
1,0,0.234,0.68,2.906
1,0,0.195,0.622,3.19
1,0,0.292,0.654,2.24
1,0,0.158,0.614,3.886
1,0,0.229,0.617,2.694
1,0,0.159,0.621,3.906
1,0,0.256,0.668,2.609
1,0,0.271,0.649,2.395
1,0,0.273,0.631,2.311
1,0,0.166,0.687,4.139
1,0,0.303,0.678,2.238
1,0,0.268,0.629,2.347
1,0,0.289,0.7,2.422
1,0,0.267,0.628,2.352
1,0,0.2,0.663,3.315
1,0,0.193,0.659,3.415
1,0,0.306,0.616,2.013
1,0,0.214,0.629,2.939
1,0,0.237,0.656,2.768
1,0,0.228,0.641,2.811
1,0,0.265,0.671,2.532
1,0,0.273,0.685,2.509
1,0,0.214,0.629,2.939
1,0,0.279,0.618,2.215
1,0,0.165,0.622,3.77
1,0,0.178,0.669,3.758
1,0,0.162,0.646,3.988
1,0,0.289,0.62,2.145
1,0,0.31,0.697,2.248
1,0,0.151,0.675,4.47
1,0,0.245,0.699,2.853
1,0,0.167,0.603,3.611
1,0,0.253,0.614,2.427
1,0,0.16,0.67,4.188
1,0,0.197,0.677,3.437
1,0,0.252,0.662,2.627
1,0,0.234,0.63,2.692
1,0,0.269,0.672,2.498
1,0,0.163,0.62,3.804
1,0,0.266,0.686,2.579
1,0,0.211,0.638,3.024
1,0,0.3,0.685,2.283
1,0,0.19,0.684,3.6
1,0,0.29,0.651,2.245
1,0,0.232,0.678,2.922
1,0,0.275,0.603,2.193
1,0,0.183,0.628,3.432
1,0,0.297,0.603,2.03
1,0,0.152,0.669,4.401
1,0,0.308,0.655,2.127
1,0,0.302,0.65,2.152
1,0,0.161,0.618,3.839
1,0,0.184,0.616,3.348
1,0,0.282,0.676,2.397
1,0,0.209,0.652,3.12
1,0,0.202,0.628,3.109
1,0,0.194,0.629,3.242
1,0,0.275,0.686,2.495
1,0,0.197,0.661,3.355
1,0,0.293,0.688,2.348
1,0,0.179,0.607,3.391
1,0,0.203,0.624,3.074
1,0,0.256,0.686,2.68
1,0,0.205,0.666,3.249
1,0,0.291,0.633,2.175
1,0,0.172,0.605,3.517
1,0,0.174,0.695,3.994
1,0,0.162,0.633,3.907
1,0,0.167,0.669,4.006
1,0,0.17,0.618,3.635
1,0,0.173,0.689,3.983
1,0,0.172,0.646,3.756
1,0,0.294,0.6,2.041
1,0,0.23,0.614,2.67
1,0,0.271,0.651,2.402
1,0,0.25,0.645,2.58
1,0,0.157,0.619,3.943
1,0,0.213,0.684,3.211
1,0,0.218,0.671,3.078
1,0,0.26,0.652,2.508
1,0,0.272,0.668,2.456
1,0,0.213,0.601,2.822
1,0,0.247,0.619,2.506
1,0,0.234,0.601,2.568
1,0,0.158,0.651,4.12
1,0,0.212,0.691,3.259
1,0,0.169,0.679,4.018
1,0,0.285,0.622,2.182
1,0,0.204,0.668,3.275
1,0,0.174,0.622,3.575
1,0,0.158,0.611,3.867
1,0,0.215,0.611,2.842
1,0,0.219,0.66,3.014
1,0,0.157,0.636,4.051
1,0,0.279,0.631,2.262
1,0,0.241,0.637,2.643
1,0,0.301,0.6,1.993
1,0,0.288,0.684,2.375
1,0,0.238,0.656,2.756
1,0,0.178,0.645,3.624
1,0,0.173,0.611,3.532
1,0,0.283,0.612,2.163
1,0,0.261,0.663,2.54
1,0,0.271,0.665,2.454
1,0,0.241,0.606,2.515
1,0,0.301,0.667,2.216
1,0,0.195,0.61,3.128
1,0,0.233,0.661,2.837
1,0,0.168,0.679,4.042
1,0,0.255,0.611,2.396
1,0,0.272,0.615,2.261
1,0,0.219,0.659,3.009
1,0,0.162,0.619,3.821
1,0,0.205,0.666,3.249
1,0,0.255,0.616,2.416
1,0,0.26,0.642,2.469
1,0,0.164,0.679,4.14
1,0,0.243,0.601,2.473
1,0,0.197,0.635,3.223
1,0,0.265,0.693,2.615
1,0,0.264,0.633,2.398
1,0,0.197,0.655,3.325
1,0,0.216,0.616,2.852
1,0,0.25,0.625,2.5
1,0,0.205,0.631,3.078
1,0,0.161,0.63,3.913
1,0,0.219,0.681,3.11
1,0,0.242,0.65,2.686
1,0,0.208,0.6,2.885
1,0,0.259,0.631,2.436
1,0,0.257,0.637,2.479
1,0,0.169,0.668,3.953
1,0,0.177,0.695,3.927
1,0,0.158,0.639,4.044
1,0,0.28,0.686,2.45
1,0,0.183,0.614,3.355
1,0,0.264,0.679,2.572
1,0,0.275,0.687,2.498
1,0,0.305,0.664,2.177
1,0,0.191,0.607,3.178
1,0,0.252,0.641,2.544
1,0,0.296,0.64,2.162
1,0,0.229,0.697,3.044
1,0,0.227,0.696,3.066
1,0,0.158,0.661,4.184
1,0,0.242,0.687,2.839
1,0,0.21,0.651,3.1
1,0,0.175,0.607,3.469
1,0,0.305,0.648,2.125
1,0,0.213,0.624,2.93
1,0,0.189,0.645,3.413
1,0,0.184,0.609,3.31
1,0,0.178,0.626,3.517
1,0,0.179,0.669,3.737
1,0,0.226,0.692,3.062
1,0,0.153,0.629,4.111
1,0,0.18,0.629,3.494
1,0,0.3,0.631,2.103
1,0,0.176,0.673,3.824
1,0,0.297,0.686,2.31
1,0,0.199,0.687,3.452
1,0,0.223,0.681,3.054
1,0,0.22,0.628,2.855
1,0,0.229,0.641,2.799
1,0,0.276,0.645,2.337
1,0,0.261,0.674,2.582
1,0,0.207,0.652,3.15
1,0,0.159,0.63,3.962
1,0,0.293,0.669,2.283
1,0,0.207,0.628,3.034
1,0,0.228,0.679,2.978
1,0,0.279,0.643,2.305
1,0,0.19,0.691,3.637
1,0,0.307,0.623,2.029
1,0,0.279,0.65,2.33
1,0,0.279,0.665,2.384
1,0,0.284,0.639,2.25
1,0,0.304,0.647,2.128
1,0,0.162,0.656,4.049
1,0,0.187,0.694,3.711
1,0,0.188,0.615,3.271
1,0,0.298,0.64,2.148
1,0,0.289,0.603,2.087
1,0,0.274,0.699,2.551
1,0,0.162,0.675,4.167
1,0,0.299,0.643,2.151
1,0,0.232,0.694,2.991
1,0,0.299,0.642,2.147
1,0,0.172,0.636,3.698
1,0,0.246,0.697,2.833
1,0,0.249,0.645,2.59
1,0,0.267,0.674,2.524
1,0,0.187,0.636,3.401
1,0,0.196,0.629,3.209
1,0,0.159,0.665,4.182
1,0,0.182,0.637,3.5
1,0,0.206,0.685,3.325
1,0,0.31,0.642,2.071
1,0,0.232,0.678,2.922
1,0,0.301,0.633,2.103
